id,N,P,K,temperature,humidity,ph,rainfall,treatment_availablility,severity
977,22,9,44,24.72235539,88.87651295,5.744361602,112.1926517,Heartwood Formation,3
978,14,8,43,21.92513945,94.46485312,7.051654924,111.7162016,Heartwood Formation,3
979,31,11,45,24.83954414,86.88738076,6.034612928,107.6435771,Heartwood Formation,3
980,39,17,45,18.09691127,90.42177379,6.924490731,104.88189,Heartwood Formation,3
981,10,5,42,20.24104904,91.08706822,6.887005997,109.2537734,Heartwood Formation,3
982,8,28,38,23.22594,94.42971362,6.8444019,105.6917856,Heartwood Formation,3
983,32,13,42,23.50128217,92.97527546,5.786058032,106.61905,Heartwood Formation,3
984,18,9,40,19.44623085,89.02127045,5.627186257,106.1606833,Heartwood Formation,3
985,20,27,41,20.51343484,92.51675903,5.700088663,110.5764023,Heartwood Formation,3
986,39,25,36,18.90223032,94.99897537,5.567805185,107.6103211,Heartwood Formation,3
987,20,7,45,18.90592319,89.24126808,6.077886012,112.4750941,Heartwood Formation,3
988,11,10,45,22.63045168,88.45577158,6.397995609,109.0357597,Heartwood Formation,3
989,40,18,43,19.38603815,86.79058496,5.767372539,109.9130984,Heartwood Formation,3
990,3,26,39,24.38318965,91.19431555,7.079973241,103.6012114,Heartwood Formation,3
991,9,16,36,23.77989026,92.93386903,5.893332378,106.977723,Heartwood Formation,3
992,30,20,38,22.59890174,93.16343942,7.058222596,110.0932899,Heartwood Formation,3
993,40,9,41,24.37766782,85.4017118,5.78270695,106.128338,Heartwood Formation,3
994,40,30,35,20.89273273,91.07776977,6.269663963,104.4407083,Heartwood Formation,3
995,32,25,35,18.09903225,85.70786282,5.892913826,107.0050976,Heartwood Formation,3
996,33,23,45,20.00218987,85.83618191,7.116538883,112.337046,Heartwood Formation,3
997,4,14,41,19.85139326,89.80732335,6.430163481,102.8186358,Heartwood Formation,3
998,13,17,45,21.25433607,92.65058936,7.159520979,106.2784673,Heartwood Formation,3
999,39,24,39,23.65374106,93.32657504,6.431265737,109.8076178,Heartwood Formation,3
1000,8,28,37,23.88404783,86.20613842,6.082571701,108.3121789,Heartwood Formation,3
1001,91,94,46,29.36792366,76.24900101,6.149934034,92.82840911,Heartwood Formation,3
1002,105,95,50,27.33368994,83.67675197,5.849076099,101.0494791,Heartwood Formation,3
1003,108,92,53,27.40053601,82.96221306,6.276800323,104.9378,Heartwood Formation,3
1004,86,76,54,29.3159075,80.11585705,5.926824754,90.10978128,Heartwood Formation,3
1005,80,77,49,26.05433004,79.39654531,5.519088423,113.2297373,Heartwood Formation,3
1006,93,94,53,25.86632408,84.42379269,6.079178788,114.5357503,Heartwood Formation,3
1007,90,92,55,27.00932084,80.18546798,6.13465588,97.32531705,Heartwood Formation,3
1008,108,89,53,29.55054817,78.06762846,5.808497604,99.34482238,Heartwood Formation,3
1009,108,88,55,26.28845991,83.390039,5.891458107,113.8729798,Heartwood Formation,3
1010,105,77,52,29.16226551,76.16151562,5.816622479,100.0075679,Heartwood Formation,3
1011,118,88,52,28.65003945,82.68752542,5.843163161,98.75084366,Heartwood Formation,3
1012,101,87,54,29.07311132,76.50045221,6.376756633,100.1692639,Heartwood Formation,3
1013,95,75,50,28.08166093,75.26429821,5.623615687,118.2761894,Heartwood Formation,3
1014,106,85,53,27.1994597,78.8086068,5.91505509,99.72430835,Heartwood Formation,3
1015,86,95,49,28.05484146,78.04602887,6.458714879,108.3957179,Heartwood Formation,3
1016,83,79,55,25.14748006,83.34688193,5.565028635,98.66679427,Heartwood Formation,3
1017,85,95,47,25.94019018,78.3422098,6.211833161,119.84797,Heartwood Formation,3
1018,109,79,45,27.66752761,79.68542782,6.490074429,108.66464,Heartwood Formation,3
1019,100,76,45,25.56703012,75.94067692,5.590236025,102.7867717,Heartwood Formation,3
1020,117,86,48,28.6956201,82.54195839,6.225225239,116.1616839,Heartwood Formation,3
1021,114,94,53,26.33544853,76.8532006,6.190757459,118.6858263,Heartwood Formation,3
1022,110,78,50,25.93730186,78.89864446,5.915568968,98.21747528,Heartwood Formation,3
1023,94,70,48,25.13686519,84.88394407,6.195152442,91.46442491,Heartwood Formation,3
1024,80,71,47,27.50527651,80.79783998,6.156373499,105.0776992,Heartwood Formation,3
1025,114,79,51,26.21009246,82.34429458,6.313197204,112.0700033,Heartwood Formation,3
1026,88,78,45,29.10403455,79.19588629,6.324270089,92.07835761,Heartwood Formation,3
1027,112,73,48,29.2440638,77.32017166,5.707488987,90.66727868,Heartwood Formation,3
1028,117,76,47,25.56202173,77.38229006,6.119216009,93.10247183,Heartwood Formation,3
1029,111,87,48,26.3985515,81.36028902,5.571401169,98.16752001,Heartwood Formation,3
1030,89,83,47,28.09577643,77.79586769,5.63127166,109.5408614,Heartwood Formation,3
1031,93,91,47,27.84767901,83.31110751,6.101241579,117.2878912,Heartwood Formation,3
1032,92,81,52,27.39341554,81.4654833,6.438137279,94.31102057,Heartwood Formation,3
1033,105,74,45,25.14517635,81.38204104,6.098369122,119.218154,Heartwood Formation,3
1034,102,71,48,28.65456263,79.28693687,5.695267822,102.4633775,Heartwood Formation,3
1035,94,91,51,29.16093424,76.67484233,5.618094446,109.575944,Heartwood Formation,3
1036,116,71,47,27.57278064,82.0638878,6.435785799,91.34276507,Heartwood Formation,3
1037,117,79,49,25.40909896,82.36208097,6.176644228,112.9794804,Heartwood Formation,3
1038,119,72,55,25.99069521,83.33983116,6.220643671,112.0777152,Heartwood Formation,3
1039,99,73,53,26.29039046,81.06003778,5.871702211,118.6730366,Heartwood Formation,3
1040,91,84,52,29.14827211,78.71024836,6.390741836,117.536781,Heartwood Formation,3
1041,80,90,47,26.59743595,79.35898915,6.21084479,107.3944717,Heartwood Formation,3
1042,101,70,48,25.36059237,75.03193255,6.012696655,116.5531455,Heartwood Formation,3
1043,108,89,53,29.12036889,80.18080728,5.908770059,112.3982055,Heartwood Formation,3
1044,100,80,52,27.53911354,77.25629897,6.049801781,110.3262123,Heartwood Formation,3
1045,109,91,53,29.66727337,83.51014178,6.010095853,110.2511102,Heartwood Formation,3
1046,82,78,46,25.05802193,84.97323747,5.738678895,110.4408803,Heartwood Formation,3
1047,106,70,55,25.86824781,78.52399914,5.74055541,116.3019555,Heartwood Formation,3
1048,90,86,52,25.85036988,81.95580471,5.793260262,119.0856171,Heartwood Formation,3
1049,83,95,50,26.51682337,77.79913575,5.50947065,108.8547508,Heartwood Formation,3
1050,119,90,48,28.66725136,79.59242542,5.986442306,118.2583441,Heartwood Formation,3
1051,107,72,45,28.14938935,81.54448882,5.790768046,91.40508414,Heartwood Formation,3
1052,116,81,55,26.42313317,83.6995044,5.915546415,95.12322062,Heartwood Formation,3
1053,101,75,50,26.59386409,81.40740301,6.242528278,109.9825551,Heartwood Formation,3
1054,93,81,50,27.71822477,76.57853189,6.036079266,102.2099836,Heartwood Formation,3
1055,95,75,45,28.98333432,82.95958244,5.829898502,109.022564,Heartwood Formation,3
1056,107,71,55,29.42017919,83.96754496,6.088064451,117.229079,Heartwood Formation,3
1057,83,94,47,27.39872329,81.10523402,6.469370954,112.1355384,Heartwood Formation,3
1058,102,73,54,26.4020227,84.41007614,5.720726906,111.0162259,Heartwood Formation,3
1059,86,79,45,27.81251452,82.69285419,5.80766417,99.20961514,Heartwood Formation,3
1060,117,86,53,25.19640218,83.55829874,5.703381728,115.8586081,Heartwood Formation,3
1061,111,79,53,28.31193338,75.77363772,6.165001278,119.695765,Heartwood Formation,3
1062,95,74,50,25.90113128,80.47152737,6.002481605,110.10323,Heartwood Formation,3
1063,91,75,55,27.48612983,76.11239849,6.212369363,109.2768851,Heartwood Formation,3
1064,93,83,46,29.38254012,83.50423735,5.765308943,109.2486647,Heartwood Formation,3
1065,92,85,51,29.22118628,81.08183635,5.740764682,108.8616474,Heartwood Formation,3
1066,104,80,54,27.09062164,81.33506906,5.879119455,110.1331182,Heartwood Formation,3
1067,103,72,51,26.12643374,81.81365007,6.099478745,104.4812858,Heartwood Formation,3
1068,92,75,45,29.01207743,77.95192527,5.674403359,90.43495443,Mature Stage,3
1069,93,85,49,27.96799119,79.28625709,5.694243847,119.4765557,Mature Stage,3
1070,120,87,52,28.0764455,76.05522115,5.905494703,118.9923573,Mature Stage,3
1071,108,72,46,25.16278237,84.97849241,6.110844721,90.94554618,Mature Stage,3
1072,105,88,54,25.78749808,84.51194224,6.020445317,114.2005455,Mature Stage,3
1073,98,79,50,25.34119774,84.47321314,6.435917308,91.06493353,Mature Stage,3
1074,111,88,55,29.44795403,78.34971537,5.505393833,96.45042585,Mature Stage,3
1075,97,74,45,26.47522633,78.51833782,5.677719902,113.1161095,Mature Stage,3
1076,95,82,48,27.39489579,83.31172003,5.719014989,92.78133617,Mature Stage,3
1077,89,91,55,25.08347445,80.261731,6.275572298,94.32961456,Mature Stage,3
1078,89,85,55,26.6719835,76.48541655,6.275384607,91.73358569,Mature Stage,3
1079,118,88,51,25.44926208,79.49221962,6.201911642,100.6619171,Mature Stage,3
1080,101,92,45,28.22776705,80.6430384,5.758054257,98.00403016,Mature Stage,3
1081,99,92,47,28.1279509,77.48247073,6.323933647,103.5045395,Mature Stage,3
1082,82,77,46,28.9470467,82.1888998,5.901100841,95.83016448,Mature Stage,3
1083,90,86,55,27.96236771,84.15403614,5.644486582,97.55986676,Mature Stage,3
1084,95,88,52,28.00316034,78.90085998,6.235461772,94.68180316,Mature Stage,3
1085,104,73,46,29.1400919,80.1190228,6.28236237,90.45142867,Mature Stage,3
1086,102,73,52,27.9122104,83.36307683,6.356090905,90.24211529,Mature Stage,3
1087,100,74,52,25.43480512,81.53977797,5.837258235,96.47800391,Mature Stage,3
1088,94,89,48,28.55980972,84.51602322,5.653437902,111.0843029,Mature Stage,3
1089,99,70,46,26.59580783,82.99556744,5.727469947,100.5123341,Mature Stage,3
1090,112,87,48,27.19711623,77.3970629,6.200111068,99.46950465,Mature Stage,3
1091,117,82,45,25.29391516,79.29122198,5.614471478,105.4220251,Mature Stage,3
1092,96,86,51,29.90888522,76.98740841,6.257369799,91.99964712,Mature Stage,3
1093,113,85,45,27.94972463,76.63713353,6.037430836,109.0921631,Mature Stage,3
1094,105,93,46,25.01018457,78.76260938,5.760457558,108.3690513,Mature Stage,3
1095,85,89,51,29.21144871,84.70189923,6.158164422,108.5501443,Mature Stage,3
1096,108,94,47,27.35911627,84.54625006,6.387431383,90.81250457,Mature Stage,3
1097,92,81,52,28.0106804,76.52808057,5.891413895,103.7040783,Mature Stage,3
1098,110,71,54,28.67208915,82.20793613,5.725418961,94.37987496,Mature Stage,3
1099,82,75,55,27.34585147,78.4873835,6.281069505,92.15524332,Mature Stage,3
1100,117,81,53,29.50704598,78.20585613,5.507641778,98.12565829,Mature Stage,3
1101,2,40,27,29.73770045,47.54885174,5.954626604,90.09586854,Mature Stage,3
1102,39,24,31,33.55695561,53.72979826,4.757114897,98.67527561,Mature Stage,3
1103,21,26,27,27.00315545,47.67525434,5.699586972,95.85118326,Mature Stage,3
1104,25,22,25,33.56150184,45.53556603,5.977413803,95.70525913,Mature Stage,3
1105,0,21,32,35.89855625,54.25964196,6.430139436,92.19721736,Mature Stage,3
1106,20,19,35,34.17719782,50.62161586,6.113935087,98.00687989,Mature Stage,3
1107,19,21,34,30.01592643,53.19212381,5.074272692,97.72843182,Mature Stage,3
1108,18,17,31,31.74592134,45.16127859,5.667507706,93.75441586,Mature Stage,3
1109,11,36,33,35.99009679,52.22780489,5.978634285,95.3713484,Mature Stage,3
1110,30,28,30,31.86641378,52.19331595,5.064613314,98.46768642,Mature Stage,3
1111,18,19,27,27.75518664,52.34605806,4.772385986,94.11213345,Mature Stage,3
1112,23,23,27,34.72413192,51.4271781,5.161148592,97.31258083,Mature Stage,3
1113,37,30,34,27.53907547,53.63549533,6.797779227,99.35408185,Mature Stage,3
1114,11,27,30,27.69637763,48.5622488,6.39474303,89.85646496,Mature Stage,4
1115,12,19,31,27.25373364,52.66319725,5.566704378,91.87312479,Mature Stage,4
1116,3,28,33,30.33723921,48.88704844,5.755049971,94.42850522,Mature Stage,4
1117,37,38,32,31.85744939,45.53106268,5.417340525,91.55845821,Mature Stage,4
1118,26,37,30,35.39986338,49.45962621,6.166173834,97.41054011,Mature Stage,4
1119,14,18,30,29.80747243,52.13797867,5.191265116,95.74606104,Mature Stage,4
1120,40,16,35,34.16438906,54.16482251,4.954739564,98.33351125,Mature Stage,4
1121,4,20,25,28.93270187,47.94053996,5.664587011,99.9834242,Mature Stage,4
1122,36,25,33,27.98392787,53.33018851,5.548584852,99.61465679,Mature Stage,4
1123,30,17,31,31.20478173,54.49960506,6.804437106,94.62954663,Mature Stage,4
1124,28,37,28,32.13409675,50.52559148,6.097869767,98.63333684,Mature Stage,4
1125,38,15,30,28.91862016,48.13974548,5.075504537,97.01331604,Mature Stage,4
1126,12,37,30,31.09779147,47.41196659,4.546466109,90.28624348,Mature Stage,4
1127,38,19,31,34.73823882,49.08864345,5.855119268,90.65022183,Mature Stage,4
1128,8,33,29,29.98080499,49.48613279,6.442393461,91.82271568,Mature Stage,4
1129,15,27,28,33.80398664,46.12866113,4.507523551,90.82549241,Mature Stage,4
1130,34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,Mature Stage,4
1131,11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,Mature Stage,4
1132,33,29,34,31.40948821,49.21729127,6.832979509,92.99739415,Mature Stage,4
1133,12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,Mature Stage,4
1134,12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,Mature Stage,4
1135,5,16,31,35.96054636,48.69677802,4.555688532,98.00644238,Mature Stage,4
1136,1,30,29,28.33333307,51.39586505,6.434197756,91.67241761,Mature Stage,4
1137,16,35,31,32.27652024,50.19368841,5.316875978,95.99487068,Mature Stage,4
1138,35,18,26,31.99490489,50.84881347,5.279388967,97.38741498,Mature Stage,4
1139,4,40,26,27.58258929,48.56916221,6.720041791,95.8445641,Mature Stage,4
1140,9,29,34,29.38471637,45.88744691,5.72742254,100.8124659,Mature Stage,4
1141,2,38,33,32.38697531,53.2328243,4.691396195,90.21633216,Mature Stage,4
1142,26,32,32,30.91471455,49.92963856,6.810186079,90.14047759,Mature Stage,4
1143,34,38,31,35.37775595,45.58110023,6.454045329,97.41586402,Mature Stage,4
1144,5,32,33,32.32362177,52.5896771,5.842763773,93.36718816,Mature Stage,4
1145,31,29,26,28.22373428,47.40519056,5.024124684,97.76832322,Mature Stage,5
1146,34,34,35,27.27433181,47.16808054,6.422710539,95.257992,Mature Stage,5
1147,36,19,32,27.10710832,50.70880979,4.94295037,92.37238878,Mature Stage,5
1148,7,17,26,34.89226666,48.75613373,6.414526606,91.63074547,Mature Stage,5
1149,38,15,27,33.7462686,48.50387598,6.777788126,92.26439205,Mature Stage,5
1150,5,19,25,27.3511056,54.43945147,6.441328044,96.27792547,Mature Stage,5
1151,37,36,26,32.89300162,52.61323969,4.650536197,94.49161372,Mature Stage,5
1152,21,31,32,35.38598705,51.42664176,5.254532213,90.29643888,Mature Stage,5
1153,37,36,27,27.5529736,47.90859131,5.910634533,90.40332704,Mature Stage,5
1154,23,23,30,32.82141065,47.45553843,4.755273631,90.89173106,Mature Stage,5
1155,36,26,26,30.17294105,51.0845903,6.814630246,95.23444287,Mature Stage,5
1156,24,33,35,29.26382931,54.82257868,5.342866119,100.7586226,Mature Stage,5
1157,26,18,30,32.06097197,51.08494181,6.336234624,96.59816497,Mature Stage,5
1158,22,17,26,28.69818144,47.71875722,4.754435025,99.642454,Mature Stage,5
1159,11,34,32,29.14305008,49.40983294,6.831706773,97.55155537,Mature Stage,5
1160,29,35,28,28.3471611,53.53903102,6.967417766,90.40260445,Mature Stage,5
1161,22,28,26,27.67256197,45.41692012,4.947683034,92.84991507,Mature Stage,5
1162,23,24,32,28.1218093,46.16888595,5.630619901,93.30247448,Mature Stage,5
1163,1,35,34,30.79375683,46.69536813,6.27339822,92.21318555,Mature Stage,5
1164,2,24,34,28.89409382,54.80750249,6.472774648,94.76322976,Mature Stage,5
1165,39,37,25,33.33024826,45.61143594,6.953246506,98.28583013,Mature Stage,5
1166,15,36,27,27.78912455,53.96886679,5.643710216,91.01152997,Mature Stage,5
1167,3,18,31,31.65333432,48.20662669,6.392313973,91.09745581,Mature Stage,5
1168,8,38,32,29.75150773,46.73723302,4.981816523,91.405983,Mature Stage,5
1169,33,31,34,31.32995611,50.22287593,5.421265283,89.78216168,Mature Stage,5
1170,14,29,32,35.63627319,48.97047762,6.942520105,97.51952041,Mature Stage,5
1171,18,20,26,31.66524687,51.98594645,5.435840509,89.98024312,Mature Stage,5
1172,9,21,32,32.26935342,53.56092806,5.870116071,95.94035356,Mature Stage,5
1173,20,30,27,27.81005614,51.59445462,4.74910393,95.89898581,Mature Stage,5
1174,9,38,25,34.58561471,50.34035336,5.497946899,100.3060719,Mature Stage,5
1175,26,24,34,31.27180992,52.23810152,6.811291098,89.74409017,Mature Stage,5
1176,31,36,29,33.93679864,52.72170281,6.460542749,97.4611918,Mature Stage,5
1177,14,18,35,31.09154239,47.02058367,4.791146778,91.46664318,Mature Stage,5
1178,40,16,35,31.89356292,49.02450149,6.4841522,89.59371481,Mature Stage,5
1179,28,27,34,32.45465292,50.69693751,6.526654345,95.04871605,Mature Stage,5
1180,0,17,30,35.47478322,47.97230503,6.279133738,97.79072474,Mature Stage,5
1181,1,29,29,27.32961444,49.30347234,6.052026047,93.53197359,Mature Stage,5
1182,2,36,31,30.90225239,49.95955487,5.73171945,91.77522598,Mature Stage,5
1183,12,27,26,29.09382275,45.5661059,5.32307197,96.23520043,Mature Stage,5
1184,7,28,35,30.02086169,46.78393776,4.66910839,96.63721027,Mature Stage,5
1185,0,36,26,34.13072188,51.25786185,5.101206389,96.38808001,Mature Stage,5
1186,26,35,31,33.44619894,53.05980465,5.339556562,98.05089394,Mature Stage,5
1187,27,21,30,35.3915464,52.48823147,5.061081874,91.22881052,Mature Stage,5
1188,22,38,31,31.53356352,53.06009323,5.821106036,98.57025046,Mature Stage,5
1189,22,18,31,30.7645515,47.93791463,5.956027059,90.38503469,Mature Stage,5
1190,28,23,28,30.01821337,50.0983181,5.676032581,96.08745082,Mature Stage,5
1191,7,31,27,31.32863689,47.59319575,6.524114355,94.67344737,Mature Stage,5
1192,29,34,26,33.88004781,54.39416048,6.273953676,89.29147581,Mature Stage,5
1193,8,37,33,28.07802689,54.9640534,6.128167757,97.45373619,Mature Stage,5
1194,39,16,27,35.53845018,52.94641947,4.934964765,91.54560427,Mature Stage,5
1195,40,24,25,28.70595247,50.44030129,5.445008416,95.8946444,Young Plant Stage,5
1196,19,38,26,31.48451729,48.77926304,4.525722333,93.17221967,Young Plant Stage,5
1197,21,21,30,27.69819273,51.41593238,5.403908328,100.7720705,Young Plant Stage,5
1198,22,18,33,30.41235793,52.48100602,6.621623545,93.92375879,Young Plant Stage,5
1199,31,20,30,32.17752026,54.01352682,6.207495815,91.88766069,Young Plant Stage,5
1200,18,26,31,32.6112614,47.74916499,5.418475257,91.10190759,Young Plant Stage,5
1201,24,130,195,29.99677232,81.54156612,6.112305667,67.12534492,Young Plant Stage,5
1202,13,144,204,30.7280404,82.42614055,6.092241627,68.38135469,Young Plant Stage,5
1203,22,123,205,32.44577836,83.88504863,5.896343436,68.73932528,Young Plant Stage,5
1204,36,125,196,37.46566825,80.65968681,6.15526103,66.83872293,Young Plant Stage,5
1205,24,131,196,22.03296178,83.74372787,5.732453638,65.34440794,Young Plant Stage,5
1206,2,123,198,39.64851881,82.21079946,6.253034534,70.39906054,Young Plant Stage,5
1207,35,140,197,16.77557314,82.75241875,6.106190557,66.76285469,Young Plant Stage,5
1208,11,122,195,12.14190714,83.56812483,5.647202395,69.63122027,Young Plant Stage,5
1209,6,123,203,12.7567962,81.62497448,6.130310493,66.77844567,Young Plant Stage,5
1210,17,134,204,39.04071989,80.18393287,6.499604931,73.88467027,Young Plant Stage,5
1211,25,130,197,39.70772192,82.68593454,5.554831977,74.91506217,Young Plant Stage,5
1212,27,145,205,9.467960445,82.29335466,5.800242694,66.02765219,Young Plant Stage,5
1213,9,122,201,29.58748357,80.91934392,5.570290539,68.06417307,Young Plant Stage,1
1214,16,139,203,17.82803682,80.96093443,6.27564088,65.84748763,Young Plant Stage,1
1215,32,141,204,8.825674745,82.89753705,5.536645599,67.235765,Young Plant Stage,1
1216,22,138,195,27.83487131,83.51444973,6.208196881,73.02882766,Young Plant Stage,1
1217,31,144,202,11.02105378,80.55557235,5.870600622,68.23963161,Young Plant Stage,1
1218,3,136,205,17.5862944,80.84806564,6.334771461,71.4065452,Young Plant Stage,1
1219,28,122,197,19.89363946,82.73366439,5.856575335,69.66256816,Young Plant Stage,1
1220,4,136,204,29.93707596,81.77713468,5.898944282,65.52279323,Young Plant Stage,1
1221,39,145,201,36.73126647,80.58931938,5.775600435,72.24230804,Young Plant Stage,1
1222,38,132,197,20.42094753,81.54185044,5.931101816,66.93065667,Young Plant Stage,1
1223,36,133,198,25.51939719,83.98351748,6.2286454,69.17281221,Young Plant Stage,1
1224,25,121,201,30.50734778,82.71775569,5.594240603,70.08200379,Young Plant Stage,1
1225,15,125,199,18.4269936,80.55625868,5.569230319,69.75734306,Young Plant Stage,1
1226,24,140,205,12.087022,83.59398734,5.93202852,68.66813363,Young Plant Stage,1
1227,13,132,203,23.60115364,82.48336987,6.423216506,73.23901752,Young Plant Stage,1
1228,5,126,197,12.80000387,81.20876367,6.417500829,67.10439401,Young Plant Stage,1
1229,30,120,200,38.06099482,82.24729637,6.234904253,65.70148216,Young Plant Stage,1
1230,23,142,197,39.06555518,82.03812973,6.000573725,69.30772897,Young Plant Stage,1
1231,26,135,203,33.78372897,81.16314317,5.685102769,74.53557341,Young Plant Stage,1
1232,7,126,203,16.76201707,82.00335557,5.662140095,73.28712806,Young Plant Stage,1
1233,32,139,198,35.89307536,82.66850729,6.358186848,66.53946559,Young Plant Stage,1
1234,9,141,202,21.01245395,81.17931863,6.119495295,66.38448261,Young Plant Stage,1
1235,20,142,196,10.89875873,80.01639435,6.207600783,68.69420397,Young Plant Stage,1
1236,32,129,201,16.36251869,83.00471609,6.48754639,71.55665483,Young Plant Stage,2
1237,3,134,199,20.28370163,81.32235739,5.81717753,71.06611222,Young Plant Stage,2
1238,38,138,204,25.11108456,83.25447587,6.325480034,73.01026829,Young Plant Stage,2
1239,14,131,198,33.4641162,83.86742974,5.562790949,67.92204319,Young Plant Stage,2
1240,20,122,204,11.7976469,80.86325389,6.487369687,65.06962486,Young Plant Stage,2
1241,40,126,201,11.36300891,80.03100049,6.116982944,71.18289431,Young Plant Stage,2
1242,36,128,204,25.23542319,80.68700527,5.695792761,67.03840888,Young Plant Stage,2
1243,11,132,197,15.99050693,81.23966573,5.734317007,74.40198861,Young Plant Stage,2
1244,0,137,195,22.4359017,80.18612085,6.329499832,65.3973168,Young Plant Stage,2
1245,19,123,200,34.76086052,81.03544763,6.167013532,65.70430027,Young Plant Stage,2
1246,31,136,197,31.11047251,83.34010951,5.653776058,71.43001582,Young Plant Stage,2
1247,4,134,200,28.57828803,80.95628959,5.840256272,73.34232097,Young Plant Stage,2
1248,39,139,201,41.18664903,81.01783402,5.539980812,68.68895899,Young Plant Stage,2
1249,8,127,196,27.02766138,83.17093908,5.833302165,70.95666003,Young Plant Stage,2
1250,39,138,203,21.19339319,82.33098331,6.399433771,74.62834921,Young Plant Stage,2
1251,32,120,204,10.38004759,83.44518113,6.138958698,67.3917379,Young Plant Stage,2
1252,12,142,203,31.3115978,82.56407013,5.972850838,65.01095312,Young Plant Stage,2
1253,8,133,195,20.46657776,80.97598029,6.456079585,71.29813872,Young Plant Stage,2
1254,8,139,199,29.36947679,81.53996362,6.336426667,66.13442813,Young Plant Stage,2
1255,21,134,202,10.72302459,80.02130636,6.425419926,65.2982112,Young Plant Stage,2
1256,40,140,195,14.97846952,80.49979873,6.294395676,71.63437433,Young Plant Stage,2
1257,39,127,202,15.3246651,81.67215994,6.477768039,71.60102999,Young Plant Stage,2
1258,19,120,195,18.73932187,81.12109244,5.931538447,73.55807954,Young Plant Stage,2
1259,21,139,201,19.3642553,83.36094029,5.980598579,67.15094741,Young Plant Stage,2
1260,17,136,195,41.20733624,81.61051026,6.389783283,65.90227462,Young Plant Stage,2
1261,33,139,203,33.34214482,82.51034633,5.693287415,70.68098614,Young Plant Stage,2
1262,22,133,201,23.81995682,80.12211649,6.00299607,67.2739864,Young Plant Stage,2
1263,32,130,196,40.66012294,81.24995984,6.372959542,74.03030056,Young Plant Stage,2
1264,37,135,205,11.82768186,80.2827185,5.510924849,74.10225057,Young Plant Stage,2
1265,15,140,195,13.28504331,83.54193816,5.69945282,65.80006004,Young Plant Stage,2
1266,39,132,196,35.83089092,83.32560104,5.778594403,73.67984885,Young Plant Stage,2
1267,40,121,199,26.18159716,81.03886263,6.315586313,66.05911698,Young Plant Stage,2
1268,40,132,202,24.57558351,80.70695797,5.971813006,69.706113,Young Plant Stage,2
1269,29,142,203,29.67229086,83.71498986,5.891195653,66.48490371,Young Plant Stage,2
1270,32,121,199,39.37102553,81.25353895,6.129812716,74.08101744,Young Plant Stage,2
1271,6,140,205,17.66558428,82.92903419,6.313085601,69.8671263,Young Plant Stage,2
1272,8,120,196,24.06679352,82.66396666,6.053662544,69.81855775,Young Plant Stage,2
1273,34,133,202,15.31413469,80.09711412,5.804799142,74.82144653,Young Plant Stage,2
1274,35,135,199,21.77466746,80.54942557,6.400719746,69.39630398,Young Plant Stage,2
1275,16,145,199,26.91624843,80.76838926,5.953966361,69.30927185,Young Plant Stage,2
1276,8,136,201,41.65602996,82.22118237,5.609255992,74.19664838,Young Plant Stage,2
1277,25,129,195,17.98667801,81.17712085,5.777271492,72.37127689,Young Plant Stage,2
1278,16,130,201,29.12033769,82.79092939,5.682395429,68.8503047,Young Plant Stage,2
1279,39,129,203,34.38922481,83.18392806,5.863996687,71.03001556,Young Plant Stage,3
1280,38,135,203,41.36106301,82.79782954,6.444373116,69.92107482,Young Plant Stage,3
1281,33,120,205,35.12158265,82.26890793,5.550832178,69.71518491,Young Plant Stage,3
1282,35,125,204,19.6491772,80.15215777,6.107741788,73.69529586,Young Plant Stage,3
1283,1,132,200,16.27852801,82.94270065,5.620745638,66.57462809,Young Plant Stage,3
1284,39,140,203,21.11903604,80.63399198,6.349875906,69.27779761,Young Plant Stage,3
1285,28,145,202,19.2077707,82.9042841,6.484323189,66.83113717,Young Plant Stage,3
1286,6,128,200,25.96308415,82.57813624,5.838748311,70.31782647,Young Plant Stage,3
1287,6,139,199,25.67385024,81.6212135,6.29099842,74.10919422,Young Plant Stage,3
1288,29,122,196,41.94865736,81.15595212,5.638328481,73.06862952,Young Plant Stage,3
1289,37,144,197,11.18994268,80.8084305,6.415555956,66.34234944,Young Plant Stage,3
1290,38,120,197,17.5438296,82.94703302,6.323722572,73.77063744,Young Plant Stage,3
1291,38,141,198,13.05809741,80.28297993,5.757009965,70.75633584,Young Plant Stage,3
1292,14,121,203,9.724457611,83.74765639,6.158689406,74.46411148,Young Plant Stage,3
1293,6,125,204,27.92004934,82.93262435,5.733539807,69.92092839,Young Plant Stage,3
1294,32,138,197,9.535585543,80.73112694,5.908724337,69.44115171,Young Plant Stage,3
1295,11,124,204,13.42988625,80.06633966,6.361141107,71.40043037,Young Plant Stage,3
1296,23,138,200,9.851242629,80.22631717,5.96537863,68.42802444,Young Plant Stage,3
1297,40,143,201,24.97256132,82.72828653,6.476757723,66.70016285,Young Plant Stage,3
1298,6,142,202,27.23708304,82.94573346,6.224542938,70.42508897,Young Plant Stage,3
1299,37,124,195,18.70679077,83.4795292,6.209928251,66.5964488,Young Plant Stage,3
1300,35,134,204,9.949929082,82.55138983,5.841138354,66.00817551,Young Plant Stage,3
